date,MCD,CVX,DD,PG,UNH,V,WBA,RTX,INTC,VZ,WMT,JNJ,AXP,MRK,PFE,JPM,CSCO,NKE,MSFT,MMM,AAPL,GS,IBM,TRV,HD,CAT,XOM,DIS,KO,BA
2008-04-03,35.795310974121094,46.52336502075195,34.534393310546875,43.78596878051758,29.19063377380371,14.61312770843506,23.881202697753903,30.05894660949707,13.532842636108398,15.705979347229004,12.874542236328123,40.41814041137695,35.97819137573242,20.72334671020508,10.519795417785645,30.713911056518555,16.431556701660156,14.06684112548828,21.107275009155277,36.67291259765625,4.577824592590332,135.65562438964844,64.4024887084961,33.38975143432617,19.50124740600586,49.632362365722656,49.02009963989258,26.662612915039062,18.415674209594727,56.075660705566406
2008-04-04,35.46434783935547,46.6983757019043,34.91181182861328,43.86671829223633,29.473257064819336,14.385568618774414,23.699853897094727,30.47100830078125,13.495821952819824,15.404812812805176,12.750323295593262,40.7030029296875,35.53888702392578,21.60933494567871,10.52472686767578,30.24271583557129,16.540061950683594,13.987220764160156,21.22372817993164,36.83301544189453,4.622211456298828,134.78726196289062,64.25816345214844,33.32891082763672,19.214275360107425,50.12179565429688,49.30345916748047,26.417377471923828,18.321409225463867,55.71479797363281
2008-04-07,35.4197883605957,46.81504440307617,34.86690139770508,43.810821533203125,29.61052131652832,14.51050090789795,23.79366111755371,30.49649429321289,13.421770095825195,15.429567337036133,12.710479736328123,40.95689010620117,35.87800598144531,22.030710220336918,10.588810920715332,30.222795486450195,16.234893798828125,13.644222259521484,21.22372817993164,36.68204498291016,4.707059383392334,137.34625244140625,64.56344604492188,33.923824310302734,19.02072525024414,49.7482795715332,49.40345001220703,26.654151916503903,18.35789680480957,55.22135925292969
2008-04-08,35.559810638427734,47.350704193115234,35.04661560058594,43.89780044555664,30.74908828735352,15.190958023071287,23.52476119995117,30.500734329223636,13.008318901062012,15.337750434875488,12.762041091918944,41.06834411621094,35.81634521484375,22.095542907714844,10.352184295654297,29.77151107788086,16.248456954956055,13.582968711853027,20.925315856933597,36.54025650024414,4.614962577819824,137.47683715820312,64.541259765625,33.04497528076172,18.807167053222656,49.967227935791016,49.78682708740234,26.273624420166016,18.400468826293945,55.25079727172852
2008-04-09,35.477088928222656,47.70606994628906,34.79499435424805,43.624393463134766,30.10309219360352,14.67782974243164,23.08078956604004,30.080190658569336,13.218128204345703,15.033079147338867,12.689380645751951,41.04975509643555,34.88011932373047,22.11715507507324,10.297964096069336,29.39986038208008,15.956850051879885,13.564597129821776,21.027212142944336,36.4075813293457,4.572689056396484,133.81898498535156,64.81878662109375,33.14638137817383,18.46678924560547,49.04632186889648,49.836822509765625,26.08758354187012,18.482580184936523,57.88739013671875
2008-04-10,35.547080993652344,47.52044296264648,34.68716049194336,43.60576629638672,29.553998947143555,14.749222755432127,22.89944267272949,30.5219783782959,13.625408172607422,14.953782081604004,12.81126308441162,41.07455062866211,34.86466217041016,22.533123016357425,10.312750816345217,29.107866287231445,16.302711486816406,13.754470825195312,21.187339782714844,36.7552490234375,4.666597366333008,131.0601806640625,65.93455505371094,33.28835678100586,18.94063377380371,48.75654983520508,49.75348281860352,26.510400772094727,18.64982414245605,57.76221466064453
2008-04-11,35.26066970825195,47.09614562988281,34.60628128051758,43.493927001953125,28.96452522277832,14.749222755432127,22.561765670776367,29.53644180297852,13.107048034667969,14.853615760803224,12.844074249267578,40.87018966674805,33.572505950927734,22.22520446777344,10.081062316894531,28.225196838378903,15.85512924194336,13.615643501281738,20.583240509033203,35.89524841308594,4.442852973937988,128.562744140625,64.39137268066406,33.32891082763672,18.800493240356445,48.1705207824707,49.236778259277344,25.52101325988769,18.333574295043945,56.60593795776367
2008-04-14,35.34978485107422,47.36132049560547,34.10304641723633,43.56849670410156,29.303682327270508,14.65328884124756,22.161561965942383,29.73185157775879,12.767648696899414,14.749277114868164,12.926101684570312,40.70919799804688,33.05411529541016,22.365652084350582,10.13528060913086,27.54163360595703,15.807655334472656,13.487015724182127,20.423110961914062,35.7992057800293,4.4621782302856445,125.7117691040039,65.10189056396484,33.126094818115234,18.6269645690918,48.647071838378906,49.836822509765625,25.40262794494629,18.549474716186523,56.87107467651367
2008-04-15,35.61710357666016,47.82274627685547,34.139007568359375,43.6368408203125,30.070783615112305,14.356560707092283,22.27410888671875,30.092937469482425,12.903412818908691,14.653286933898926,13.188612937927246,40.65345764160156,33.38680648803711,22.26841163635254,10.209232330322266,27.953107833862305,15.672021865844728,13.43801212310791,20.561399459838867,36.06451034545898,4.480295658111572,126.18049621582033,65.04084014892578,32.943572998046875,18.64031219482422,48.91110610961914,50.44798278808594,25.309608459472656,18.531230926513672,55.75161743164063
2008-04-16,36.39359664916992,48.75617218017578,35.424049377441406,43.28689956665039,28.90801048278809,14.755911827087402,22.374168395996094,30.85332679748535,13.65626621246338,14.96213150024414,13.37611484527588,40.68441390991211,33.85104751586914,21.776805877685547,10.401480674743652,29.83788108825684,16.160295486450195,13.489053726196287,21.070884704589844,36.91078567504883,4.640931606292725,129.9075927734375,66.87266540527344,33.382991790771484,18.700382232666016,50.88813400268555,51.60917282104492,25.639404296875,18.59509658813477,56.46601867675781
2008-04-17,36.48908996582031,48.78801345825195,35.43302917480469,42.218299865722656,29.63473892211914,14.956707000732422,22.3429012298584,30.07169914245605,13.643921852111816,14.96213150024414,13.282367706298828,40.72158432006836,34.58610534667969,21.187944412231445,10.056410789489746,29.944067001342773,16.200986862182617,13.791216850280762,21.267396926879883,36.89248275756836,4.664784908294678,132.25132751464844,68.32146453857422,33.6060791015625,18.76712226867676,50.84286117553711,51.88140869140625,26.02838897705078,18.452163696289062,56.64276885986328
2008-04-18,37.1064338684082,49.419132232666016,35.92728042602539,41.974605560302734,30.078861236572266,15.393987655639648,22.486724853515625,30.802350997924805,13.915443420410156,15.037249565124512,13.197996139526367,41.18599319458008,35.22830581665039,21.479671478271484,10.09092140197754,30.368803024291992,16.621442794799805,13.860633850097656,21.835115432739254,37.92170333862305,4.862561702728272,138.26837158203125,69.0541763305664,34.01171875,19.14086532592773,55.170875549316406,52.225868225097656,26.493484497070312,18.278833389282227,57.93160629272461
2008-04-21,37.34193801879883,49.16455078125,35.91828918457031,42.36830139160156,30.53105354309082,15.833490371704102,22.380416870117188,30.623924255371094,13.859904289245604,15.008036613464355,13.214393615722656,41.06834411621094,35.35983657836914,21.40944480895996,9.957815170288086,30.01706314086914,16.879135131835938,14.00967502593994,22.14080238342285,37.665557861328125,5.077547550201416,138.62954711914062,69.02645111083984,33.32891082763672,19.34108161926269,53.90934371948242,52.37032699584961,26.603416442871094,18.351821899414062,58.24827194213867
2008-04-22,37.138275146484375,49.86994171142578,35.31620407104492,42.16206741333008,27.57565689086914,15.679553031921388,22.055253982543945,30.34781646728516,13.569869041442873,14.912043571472168,13.254242897033691,41.48322677612305,34.021263122558594,20.804372787475582,9.75570297241211,30.295806884765625,16.89948081970215,13.889214515686035,22.01706886291504,37.13492584228516,4.837198257446289,138.1377410888672,68.64898681640625,32.9841194152832,19.03407096862793,53.05537414550781,52.44255828857422,26.459657669067383,18.21193504333496,57.857948303222656
